Time N0_10 N0_100 N0_1000 N0_10000 N0_100000
4.700000000000000000e+01 9.000000000000000000e+00 5.900000000000000000e+01 6.320000000000000000e+02 6.236000000000000000e+03 6.249000000000000000e+04
4.800000000000000000e+01 9.000000000000000000e+00 5.800000000000000000e+01 6.270000000000000000e+02 6.180000000000000000e+03 6.183400000000000000e+04
4.900000000000000000e+01 9.000000000000000000e+00 5.800000000000000000e+01 6.210000000000000000e+02 6.122000000000000000e+03 6.125400000000000000e+04
5.000000000000000000e+01 9.000000000000000000e+00 5.800000000000000000e+01 6.110000000000000000e+02 6.058000000000000000e+03 6.065600000000000000e+04
5.100000000000000000e+01 9.000000000000000000e+00 5.700000000000000000e+01 6.040000000000000000e+02 6.008000000000000000e+03 6.002700000000000000e+04
5.200000000000000000e+01 9.000000000000000000e+00 5.600000000000000000e+01 5.930000000000000000e+02 5.947000000000000000e+03 5.945800000000000000e+04
5.300000000000000000e+01 9.000000000000000000e+00 5.500000000000000000e+01 5.860000000000000000e+02 5.886000000000000000e+03 5.882900000000000000e+04
5.400000000000000000e+01 9.000000000000000000e+00 5.500000000000000000e+01 5.810000000000000000e+02 5.828000000000000000e+03 5.825000000000000000e+04
5.500000000000000000e+01 9.000000000000000000e+00 5.400000000000000000e+01 5.780000000000000000e+02 5.768000000000000000e+03 5.766100000000000000e+04
5.600000000000000000e+01 9.000000000000000000e+00 5.300000000000000000e+01 5.770000000000000000e+02 5.704000000000000000e+03 5.708000000000000000e+04
5.700000000000000000e+01 9.000000000000000000e+00 5.200000000000000000e+01 5.680000000000000000e+02 5.656000000000000000e+03 5.649900000000000000e+04
5.800000000000000000e+01 9.000000000000000000e+00 5.200000000000000000e+01 5.620000000000000000e+02 5.604000000000000000e+03 5.596400000000000000e+04
5.900000000000000000e+01 9.000000000000000000e+00 5.000000000000000000e+01 5.550000000000000000e+02 5.537000000000000000e+03 5.541600000000000000e+04
6.000000000000000000e+01 9.000000000000000000e+00 5.000000000000000000e+01 5.510000000000000000e+02 5.498000000000000000e+03 5.484300000000000000e+04
6.100000000000000000e+01 9.000000000000000000e+00 5.000000000000000000e+01 5.430000000000000000e+02 5.450000000000000000e+03 5.430400000000000000e+04
6.200000000000000000e+01 9.000000000000000000e+00 4.900000000000000000e+01 5.380000000000000000e+02 5.388000000000000000e+03 5.374900000000000000e+04
6.300000000000000000e+01 9.000000000000000000e+00 4.900000000000000000e+01 5.300000000000000000e+02 5.320000000000000000e+03 5.319400000000000000e+04
6.400000000000000000e+01 8.000000000000000000e+00 4.900000000000000000e+01 5.230000000000000000e+02 5.274000000000000000e+03 5.265400000000000000e+04
6.500000000000000000e+01 8.000000000000000000e+00 4.900000000000000000e+01 5.200000000000000000e+02 5.224000000000000000e+03 5.214500000000000000e+04
6.600000000000000000e+01 8.000000000000000000e+00 4.800000000000000000e+01 5.160000000000000000e+02 5.181000000000000000e+03 5.165600000000000000e+04
6.700000000000000000e+01 8.000000000000000000e+00 4.800000000000000000e+01 5.110000000000000000e+02 5.129000000000000000e+03 5.113200000000000000e+04
6.800000000000000000e+01 8.000000000000000000e+00 4.800000000000000000e+01 5.070000000000000000e+02 5.084000000000000000e+03 5.063800000000000000e+04
6.900000000000000000e+01 8.000000000000000000e+00 4.600000000000000000e+01 5.020000000000000000e+02 5.026000000000000000e+03 5.013200000000000000e+04
7.000000000000000000e+01 8.000000000000000000e+00 4.600000000000000000e+01 4.970000000000000000e+02 4.978000000000000000e+03 4.959300000000000000e+04
7.100000000000000000e+01 8.000000000000000000e+00 4.500000000000000000e+01 4.930000000000000000e+02 4.926000000000000000e+03 4.909200000000000000e+04
7.200000000000000000e+01 8.000000000000000000e+00 4.400000000000000000e+01 4.880000000000000000e+02 4.886000000000000000e+03 4.859200000000000000e+04
7.300000000000000000e+01 7.000000000000000000e+00 4.400000000000000000e+01 4.810000000000000000e+02 4.838000000000000000e+03 4.813500000000000000e+04
7.400000000000000000e+01 7.000000000000000000e+00 4.400000000000000000e+01 4.760000000000000000e+02 4.801000000000000000e+03 4.765000000000000000e+04
7.500000000000000000e+01 7.000000000000000000e+00 4.400000000000000000e+01 4.730000000000000000e+02 4.760000000000000000e+03 4.714900000000000000e+04
7.600000000000000000e+01 7.000000000000000000e+00 4.400000000000000000e+01 4.710000000000000000e+02 4.719000000000000000e+03 4.665600000000000000e+04
7.700000000000000000e+01 7.000000000000000000e+00 4.300000000000000000e+01 4.630000000000000000e+02 4.654000000000000000e+03 4.622300000000000000e+04
7.800000000000000000e+01 7.000000000000000000e+00 4.300000000000000000e+01 4.590000000000000000e+02 4.613000000000000000e+03 4.572600000000000000e+04
7.900000000000000000e+01 7.000000000000000000e+00 4.300000000000000000e+01 4.560000000000000000e+02 4.578000000000000000e+03 4.528800000000000000e+04
8.000000000000000000e+01 6.000000000000000000e+00 4.300000000000000000e+01 4.560000000000000000e+02 4.536000000000000000e+03 4.482200000000000000e+04
8.100000000000000000e+01 6.000000000000000000e+00 4.300000000000000000e+01 4.510000000000000000e+02 4.505000000000000000e+03 4.438700000000000000e+04
8.200000000000000000e+01 4.000000000000000000e+00 4.200000000000000000e+01 4.460000000000000000e+02 4.468000000000000000e+03 4.395300000000000000e+04
8.300000000000000000e+01 4.000000000000000000e+00 4.100000000000000000e+01 4.390000000000000000e+02 4.421000000000000000e+03 4.350600000000000000e+04
8.400000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+01 4.340000000000000000e+02 4.370000000000000000e+03 4.305400000000000000e+04
8.500000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+01 4.270000000000000000e+02 4.326000000000000000e+03 4.264000000000000000e+04
8.600000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+01 4.230000000000000000e+02 4.292000000000000000e+03 4.222000000000000000e+04
8.700000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+01 4.170000000000000000e+02 4.258000000000000000e+03 4.179000000000000000e+04
8.800000000000000000e+01 4.000000000000000000e+00 3.900000000000000000e+01 4.130000000000000000e+02 4.212000000000000000e+03 4.135500000000000000e+04
8.900000000000000000e+01 4.000000000000000000e+00 3.900000000000000000e+01 4.080000000000000000e+02 4.170000000000000000e+03 4.096800000000000000e+04
9.000000000000000000e+01 4.000000000000000000e+00 3.900000000000000000e+01 4.050000000000000000e+02 4.126000000000000000e+03 4.058400000000000000e+04
9.100000000000000000e+01 4.000000000000000000e+00 3.800000000000000000e+01 4.010000000000000000e+02 4.087000000000000000e+03 4.015600000000000000e+04
9.200000000000000000e+01 4.000000000000000000e+00 3.800000000000000000e+01 3.980000000000000000e+02 4.045000000000000000e+03 3.974100000000000000e+04
9.300000000000000000e+01 4.000000000000000000e+00 3.700000000000000000e+01 3.930000000000000000e+02 4.006000000000000000e+03 3.938100000000000000e+04
9.400000000000000000e+01 3.000000000000000000e+00 3.700000000000000000e+01 3.930000000000000000e+02 3.962000000000000000e+03 3.900100000000000000e+04
9.500000000000000000e+01 3.000000000000000000e+00 3.700000000000000000e+01 3.900000000000000000e+02 3.919000000000000000e+03 3.863600000000000000e+04
9.600000000000000000e+01 3.000000000000000000e+00 3.700000000000000000e+01 3.850000000000000000e+02 3.878000000000000000e+03 3.824700000000000000e+04
9.700000000000000000e+01 3.000000000000000000e+00 3.700000000000000000e+01 3.830000000000000000e+02 3.842000000000000000e+03 3.789500000000000000e+04
9.800000000000000000e+01 3.000000000000000000e+00 3.700000000000000000e+01 3.800000000000000000e+02 3.812000000000000000e+03 3.751600000000000000e+04
9.900000000000000000e+01 3.000000000000000000e+00 3.600000000000000000e+01 3.780000000000000000e+02 3.776000000000000000e+03 3.715100000000000000e+04
1.000000000000000000e+02 3.000000000000000000e+00 3.500000000000000000e+01 3.740000000000000000e+02 3.739000000000000000e+03 3.674800000000000000e+04
1.010000000000000000e+02 3.000000000000000000e+00 3.400000000000000000e+01 3.730000000000000000e+02 3.703000000000000000e+03 3.639300000000000000e+04
1.020000000000000000e+02 3.000000000000000000e+00 3.400000000000000000e+01 3.680000000000000000e+02 3.667000000000000000e+03 3.601600000000000000e+04
1.030000000000000000e+02 3.000000000000000000e+00 3.400000000000000000e+01 3.650000000000000000e+02 3.634000000000000000e+03 3.562400000000000000e+04
1.040000000000000000e+02 3.000000000000000000e+00 3.400000000000000000e+01 3.580000000000000000e+02 3.606000000000000000e+03 3.528500000000000000e+04
1.050000000000000000e+02 3.000000000000000000e+00 3.400000000000000000e+01 3.570000000000000000e+02 3.581000000000000000e+03 3.494000000000000000e+04
1.060000000000000000e+02 3.000000000000000000e+00 3.000000000000000000e+01 3.520000000000000000e+02 3.544000000000000000e+03 3.461400000000000000e+04
1.070000000000000000e+02 2.000000000000000000e+00 3.000000000000000000e+01 3.470000000000000000e+02 3.514000000000000000e+03 3.429600000000000000e+04
1.080000000000000000e+02 2.000000000000000000e+00 2.900000000000000000e+01 3.430000000000000000e+02 3.474000000000000000e+03 3.394300000000000000e+04
1.090000000000000000e+02 2.000000000000000000e+00 2.900000000000000000e+01 3.430000000000000000e+02 3.445000000000000000e+03 3.360300000000000000e+04
1.100000000000000000e+02 2.000000000000000000e+00 2.900000000000000000e+01 3.360000000000000000e+02 3.409000000000000000e+03 3.325100000000000000e+04
1.110000000000000000e+02 2.000000000000000000e+00 2.900000000000000000e+01 3.330000000000000000e+02 3.371000000000000000e+03 3.295200000000000000e+04
1.120000000000000000e+02 2.000000000000000000e+00 2.900000000000000000e+01 3.280000000000000000e+02 3.341000000000000000e+03 3.260700000000000000e+04
1.130000000000000000e+02 1.000000000000000000e+00 2.900000000000000000e+01 3.260000000000000000e+02 3.313000000000000000e+03 3.228200000000000000e+04
1.140000000000000000e+02 1.000000000000000000e+00 2.900000000000000000e+01 3.230000000000000000e+02 3.287000000000000000e+03 3.195500000000000000e+04
1.150000000000000000e+02 1.000000000000000000e+00 2.900000000000000000e+01 3.170000000000000000e+02 3.263000000000000000e+03 3.165700000000000000e+04
1.160000000000000000e+02 1.000000000000000000e+00 2.700000000000000000e+01 3.140000000000000000e+02 3.245000000000000000e+03 3.131200000000000000e+04
1.170000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 3.100000000000000000e+02 3.219000000000000000e+03 3.102900000000000000e+04
1.180000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 3.100000000000000000e+02 3.189000000000000000e+03 3.074700000000000000e+04
1.190000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 3.060000000000000000e+02 3.153000000000000000e+03 3.040700000000000000e+04
1.200000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 3.010000000000000000e+02 3.126000000000000000e+03 3.009100000000000000e+04
1.210000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.990000000000000000e+02 3.084000000000000000e+03 2.981600000000000000e+04
1.220000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.960000000000000000e+02 3.050000000000000000e+03 2.950600000000000000e+04
1.230000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.960000000000000000e+02 3.015000000000000000e+03 2.922200000000000000e+04
1.240000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.860000000000000000e+02 2.989000000000000000e+03 2.892600000000000000e+04
1.250000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.830000000000000000e+02 2.958000000000000000e+03 2.860200000000000000e+04
1.260000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.800000000000000000e+02 2.915000000000000000e+03 2.832500000000000000e+04
1.270000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.780000000000000000e+02 2.881000000000000000e+03 2.802800000000000000e+04
1.280000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.760000000000000000e+02 2.838000000000000000e+03 2.775100000000000000e+04
1.290000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.750000000000000000e+02 2.818000000000000000e+03 2.748700000000000000e+04
1.300000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.690000000000000000e+02 2.794000000000000000e+03 2.718600000000000000e+04
1.310000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.660000000000000000e+02 2.753000000000000000e+03 2.689800000000000000e+04
1.320000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.610000000000000000e+02 2.731000000000000000e+03 2.661000000000000000e+04
1.330000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.580000000000000000e+02 2.706000000000000000e+03 2.633300000000000000e+04
1.340000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.570000000000000000e+02 2.675000000000000000e+03 2.606800000000000000e+04
1.350000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.530000000000000000e+02 2.652000000000000000e+03 2.583200000000000000e+04
1.360000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.510000000000000000e+02 2.631000000000000000e+03 2.557500000000000000e+04
1.370000000000000000e+02 1.000000000000000000e+00 2.600000000000000000e+01 2.500000000000000000e+02 2.601000000000000000e+03 2.531500000000000000e+04
1.380000000000000000e+02 1.000000000000000000e+00 2.400000000000000000e+01 2.470000000000000000e+02 2.572000000000000000e+03 2.503600000000000000e+04
1.390000000000000000e+02 1.000000000000000000e+00 2.400000000000000000e+01 2.440000000000000000e+02 2.552000000000000000e+03 2.478800000000000000e+04
1.400000000000000000e+02 1.000000000000000000e+00 2.300000000000000000e+01 2.420000000000000000e+02 2.531000000000000000e+03 2.457200000000000000e+04
1.410000000000000000e+02 1.000000000000000000e+00 2.300000000000000000e+01 2.390000000000000000e+02 2.505000000000000000e+03 2.431800000000000000e+04
1.420000000000000000e+02 1.000000000000000000e+00 2.300000000000000000e+01 2.380000000000000000e+02 2.476000000000000000e+03 2.408300000000000000e+04
1.430000000000000000e+02 1.000000000000000000e+00 2.300000000000000000e+01 2.360000000000000000e+02 2.447000000000000000e+03 2.386000000000000000e+04
1.440000000000000000e+02 1.000000000000000000e+00 2.300000000000000000e+01 2.350000000000000000e+02 2.421000000000000000e+03 2.363100000000000000e+04
1.450000000000000000e+02 1.000000000000000000e+00 2.300000000000000000e+01 2.300000000000000000e+02 2.403000000000000000e+03 2.340700000000000000e+04
1.460000000000000000e+02 1.000000000000000000e+00 2.200000000000000000e+01 2.290000000000000000e+02 2.379000000000000000e+03 2.319800000000000000e+04
1.470000000000000000e+02 1.000000000000000000e+00 2.200000000000000000e+01 2.260000000000000000e+02 2.362000000000000000e+03 2.296700000000000000e+04
1.480000000000000000e+02 1.000000000000000000e+00 2.200000000000000000e+01 2.230000000000000000e+02 2.334000000000000000e+03 2.273000000000000000e+04
1.490000000000000000e+02 1.000000000000000000e+00 2.100000000000000000e+01 2.210000000000000000e+02 2.306000000000000000e+03 2.252300000000000000e+04
1.500000000000000000e+02 1.000000000000000000e+00 2.100000000000000000e+01 2.180000000000000000e+02 2.290000000000000000e+03 2.228200000000000000e+04
1.510000000000000000e+02 1.000000000000000000e+00 2.100000000000000000e+01 2.160000000000000000e+02 2.270000000000000000e+03 2.204600000000000000e+04
1.520000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.130000000000000000e+02 2.231000000000000000e+03 2.183500000000000000e+04
1.530000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.130000000000000000e+02 2.212000000000000000e+03 2.163000000000000000e+04
1.540000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.120000000000000000e+02 2.193000000000000000e+03 2.140500000000000000e+04
1.550000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.100000000000000000e+02 2.175000000000000000e+03 2.120800000000000000e+04
1.560000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.080000000000000000e+02 2.144000000000000000e+03 2.099200000000000000e+04
1.570000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.060000000000000000e+02 2.119000000000000000e+03 2.077200000000000000e+04
1.580000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.040000000000000000e+02 2.099000000000000000e+03 2.057600000000000000e+04
1.590000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.030000000000000000e+02 2.085000000000000000e+03 2.034500000000000000e+04
1.600000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 2.000000000000000000e+02 2.071000000000000000e+03 2.015400000000000000e+04
1.610000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 1.970000000000000000e+02 2.058000000000000000e+03 1.996000000000000000e+04
1.620000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+01 1.920000000000000000e+02 2.037000000000000000e+03 1.976600000000000000e+04
1.630000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.900000000000000000e+02 2.019000000000000000e+03 1.955800000000000000e+04
1.640000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.900000000000000000e+02 2.000000000000000000e+03 1.934700000000000000e+04
1.650000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.880000000000000000e+02 1.980000000000000000e+03 1.916000000000000000e+04
1.660000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.850000000000000000e+02 1.964000000000000000e+03 1.895200000000000000e+04
1.670000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.840000000000000000e+02 1.950000000000000000e+03 1.874400000000000000e+04
1.680000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.830000000000000000e+02 1.930000000000000000e+03 1.855400000000000000e+04
1.690000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.820000000000000000e+02 1.913000000000000000e+03 1.835200000000000000e+04
1.700000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.800000000000000000e+02 1.892000000000000000e+03 1.817100000000000000e+04
1.710000000000000000e+02 1.000000000000000000e+00 1.800000000000000000e+01 1.790000000000000000e+02 1.873000000000000000e+03 1.800000000000000000e+04
1.720000000000000000e+02 1.000000000000000000e+00 1.800000000000000000e+01 1.790000000000000000e+02 1.856000000000000000e+03 1.784400000000000000e+04
1.730000000000000000e+02 1.000000000000000000e+00 1.800000000000000000e+01 1.760000000000000000e+02 1.838000000000000000e+03 1.770500000000000000e+04
1.740000000000000000e+02 1.000000000000000000e+00 1.800000000000000000e+01 1.730000000000000000e+02 1.822000000000000000e+03 1.751200000000000000e+04
1.750000000000000000e+02 1.000000000000000000e+00 1.800000000000000000e+01 1.710000000000000000e+02 1.806000000000000000e+03 1.734600000000000000e+04
1.760000000000000000e+02 1.000000000000000000e+00 1.700000000000000000e+01 1.700000000000000000e+02 1.794000000000000000e+03 1.716700000000000000e+04
1.770000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.700000000000000000e+02 1.776000000000000000e+03 1.700200000000000000e+04
1.780000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.670000000000000000e+02 1.757000000000000000e+03 1.683600000000000000e+04
1.790000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.640000000000000000e+02 1.736000000000000000e+03 1.666000000000000000e+04
1.800000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.640000000000000000e+02 1.719000000000000000e+03 1.649300000000000000e+04
1.810000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.630000000000000000e+02 1.701000000000000000e+03 1.631400000000000000e+04
1.820000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.630000000000000000e+02 1.683000000000000000e+03 1.616300000000000000e+04
1.830000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.610000000000000000e+02 1.671000000000000000e+03 1.600800000000000000e+04
1.840000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.610000000000000000e+02 1.656000000000000000e+03 1.585100000000000000e+04
1.850000000000000000e+02 1.000000000000000000e+00 1.600000000000000000e+01 1.600000000000000000e+02 1.642000000000000000e+03 1.568500000000000000e+04
1.860000000000000000e+02 1.000000000000000000e+00 1.500000000000000000e+01 1.600000000000000000e+02 1.623000000000000000e+03 1.552100000000000000e+04
1.870000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.580000000000000000e+02 1.606000000000000000e+03 1.535500000000000000e+04
1.880000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.570000000000000000e+02 1.585000000000000000e+03 1.520100000000000000e+04
1.890000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.550000000000000000e+02 1.571000000000000000e+03 1.503200000000000000e+04
1.900000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.520000000000000000e+02 1.552000000000000000e+03 1.485200000000000000e+04
1.910000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.510000000000000000e+02 1.541000000000000000e+03 1.468000000000000000e+04
1.920000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.480000000000000000e+02 1.526000000000000000e+03 1.452100000000000000e+04
1.930000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.480000000000000000e+02 1.515000000000000000e+03 1.437700000000000000e+04
1.940000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.460000000000000000e+02 1.499000000000000000e+03 1.423300000000000000e+04
1.950000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.450000000000000000e+02 1.484000000000000000e+03 1.410500000000000000e+04
1.960000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+01 1.450000000000000000e+02 1.465000000000000000e+03 1.398200000000000000e+04
1.970000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.430000000000000000e+02 1.449000000000000000e+03 1.382800000000000000e+04
1.980000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.410000000000000000e+02 1.436000000000000000e+03 1.369800000000000000e+04
1.990000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.400000000000000000e+02 1.422000000000000000e+03 1.357200000000000000e+04
2.000000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.400000000000000000e+02 1.409000000000000000e+03 1.344300000000000000e+04
2.010000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.400000000000000000e+02 1.402000000000000000e+03 1.331000000000000000e+04
2.020000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.380000000000000000e+02 1.386000000000000000e+03 1.316900000000000000e+04
2.030000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.370000000000000000e+02 1.371000000000000000e+03 1.302400000000000000e+04
2.040000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.360000000000000000e+02 1.364000000000000000e+03 1.291700000000000000e+04
2.050000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.350000000000000000e+02 1.357000000000000000e+03 1.279400000000000000e+04
2.060000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.340000000000000000e+02 1.342000000000000000e+03 1.266500000000000000e+04
2.070000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.330000000000000000e+02 1.331000000000000000e+03 1.254400000000000000e+04
2.080000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.310000000000000000e+02 1.319000000000000000e+03 1.243600000000000000e+04
2.090000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.290000000000000000e+02 1.308000000000000000e+03 1.232700000000000000e+04
2.100000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.280000000000000000e+02 1.290000000000000000e+03 1.220400000000000000e+04
2.110000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.280000000000000000e+02 1.281000000000000000e+03 1.208600000000000000e+04
2.120000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.260000000000000000e+02 1.270000000000000000e+03 1.197700000000000000e+04
2.130000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.250000000000000000e+02 1.258000000000000000e+03 1.186800000000000000e+04
2.140000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.250000000000000000e+02 1.249000000000000000e+03 1.174300000000000000e+04
2.150000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.250000000000000000e+02 1.233000000000000000e+03 1.162600000000000000e+04
2.160000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.210000000000000000e+02 1.221000000000000000e+03 1.152400000000000000e+04
2.170000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.200000000000000000e+02 1.212000000000000000e+03 1.141800000000000000e+04
2.180000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.160000000000000000e+02 1.203000000000000000e+03 1.129200000000000000e+04
2.190000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.160000000000000000e+02 1.192000000000000000e+03 1.117400000000000000e+04
2.200000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.150000000000000000e+02 1.180000000000000000e+03 1.104800000000000000e+04
2.210000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.110000000000000000e+02 1.170000000000000000e+03 1.094600000000000000e+04
2.220000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 1.110000000000000000e+02 1.155000000000000000e+03 1.084100000000000000e+04
2.230000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+02 1.147000000000000000e+03 1.072200000000000000e+04
2.240000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+02 1.127000000000000000e+03 1.062000000000000000e+04
2.250000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+02 1.114000000000000000e+03 1.054300000000000000e+04
2.260000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+00 1.080000000000000000e+02 1.101000000000000000e+03 1.044000000000000000e+04
2.270000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+00 1.080000000000000000e+02 1.091000000000000000e+03 1.033700000000000000e+04
2.280000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 1.060000000000000000e+02 1.076000000000000000e+03 1.025000000000000000e+04
2.290000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 1.050000000000000000e+02 1.066000000000000000e+03 1.014900000000000000e+04
2.300000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 1.050000000000000000e+02 1.056000000000000000e+03 1.006000000000000000e+04
2.310000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+02 1.045000000000000000e+03 9.963000000000000000e+03
2.320000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 9.900000000000000000e+01 1.033000000000000000e+03 9.864000000000000000e+03
2.330000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 9.700000000000000000e+01 1.025000000000000000e+03 9.765000000000000000e+03
2.340000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 9.600000000000000000e+01 1.018000000000000000e+03 9.667000000000000000e+03
2.350000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 9.400000000000000000e+01 1.011000000000000000e+03 9.566000000000000000e+03
2.360000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 9.300000000000000000e+01 9.970000000000000000e+02 9.471000000000000000e+03
2.370000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 9.200000000000000000e+01 9.860000000000000000e+02 9.391000000000000000e+03
2.380000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 9.200000000000000000e+01 9.730000000000000000e+02 9.291000000000000000e+03
2.390000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 9.200000000000000000e+01 9.650000000000000000e+02 9.212000000000000000e+03
