Time N0_10 N0_100 N0_1000 N0_10000 N0_100000
3.300000000000000000e+01 7.000000000000000000e+00 7.500000000000000000e+01 7.130000000000000000e+02 7.144000000000000000e+03 7.178700000000000000e+04
3.400000000000000000e+01 7.000000000000000000e+00 7.500000000000000000e+01 7.080000000000000000e+02 7.079000000000000000e+03 7.103700000000000000e+04
3.500000000000000000e+01 7.000000000000000000e+00 7.400000000000000000e+01 7.030000000000000000e+02 6.996000000000000000e+03 7.030000000000000000e+04
3.600000000000000000e+01 7.000000000000000000e+00 7.400000000000000000e+01 6.950000000000000000e+02 6.912000000000000000e+03 6.958900000000000000e+04
3.700000000000000000e+01 7.000000000000000000e+00 7.200000000000000000e+01 6.870000000000000000e+02 6.851000000000000000e+03 6.891300000000000000e+04
3.800000000000000000e+01 7.000000000000000000e+00 7.100000000000000000e+01 6.840000000000000000e+02 6.778000000000000000e+03 6.819100000000000000e+04
3.900000000000000000e+01 7.000000000000000000e+00 7.100000000000000000e+01 6.810000000000000000e+02 6.707000000000000000e+03 6.750300000000000000e+04
4.000000000000000000e+01 7.000000000000000000e+00 7.100000000000000000e+01 6.750000000000000000e+02 6.623000000000000000e+03 6.681700000000000000e+04
4.100000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+01 6.620000000000000000e+02 6.552000000000000000e+03 6.616400000000000000e+04
4.200000000000000000e+01 7.000000000000000000e+00 6.900000000000000000e+01 6.590000000000000000e+02 6.491000000000000000e+03 6.550400000000000000e+04
4.300000000000000000e+01 7.000000000000000000e+00 6.700000000000000000e+01 6.560000000000000000e+02 6.431000000000000000e+03 6.486000000000000000e+04
4.400000000000000000e+01 6.000000000000000000e+00 6.700000000000000000e+01 6.490000000000000000e+02 6.370000000000000000e+03 6.420000000000000000e+04
4.500000000000000000e+01 6.000000000000000000e+00 6.700000000000000000e+01 6.450000000000000000e+02 6.315000000000000000e+03 6.358800000000000000e+04
4.600000000000000000e+01 6.000000000000000000e+00 6.700000000000000000e+01 6.400000000000000000e+02 6.260000000000000000e+03 6.290200000000000000e+04
4.700000000000000000e+01 6.000000000000000000e+00 6.700000000000000000e+01 6.340000000000000000e+02 6.188000000000000000e+03 6.225700000000000000e+04
4.800000000000000000e+01 6.000000000000000000e+00 6.400000000000000000e+01 6.290000000000000000e+02 6.119000000000000000e+03 6.166900000000000000e+04
4.900000000000000000e+01 6.000000000000000000e+00 6.400000000000000000e+01 6.190000000000000000e+02 6.068000000000000000e+03 6.107100000000000000e+04
5.000000000000000000e+01 6.000000000000000000e+00 6.300000000000000000e+01 6.130000000000000000e+02 6.013000000000000000e+03 6.051000000000000000e+04
5.100000000000000000e+01 6.000000000000000000e+00 6.200000000000000000e+01 6.070000000000000000e+02 5.962000000000000000e+03 5.993600000000000000e+04
5.200000000000000000e+01 6.000000000000000000e+00 6.100000000000000000e+01 6.010000000000000000e+02 5.913000000000000000e+03 5.936600000000000000e+04
5.300000000000000000e+01 6.000000000000000000e+00 6.100000000000000000e+01 5.910000000000000000e+02 5.863000000000000000e+03 5.879400000000000000e+04
5.400000000000000000e+01 6.000000000000000000e+00 6.000000000000000000e+01 5.840000000000000000e+02 5.811000000000000000e+03 5.818600000000000000e+04
5.500000000000000000e+01 6.000000000000000000e+00 6.000000000000000000e+01 5.790000000000000000e+02 5.757000000000000000e+03 5.761600000000000000e+04
5.600000000000000000e+01 6.000000000000000000e+00 5.800000000000000000e+01 5.730000000000000000e+02 5.705000000000000000e+03 5.706800000000000000e+04
5.700000000000000000e+01 6.000000000000000000e+00 5.700000000000000000e+01 5.660000000000000000e+02 5.646000000000000000e+03 5.652200000000000000e+04
5.800000000000000000e+01 6.000000000000000000e+00 5.700000000000000000e+01 5.640000000000000000e+02 5.595000000000000000e+03 5.596500000000000000e+04
5.900000000000000000e+01 6.000000000000000000e+00 5.700000000000000000e+01 5.620000000000000000e+02 5.550000000000000000e+03 5.540200000000000000e+04
6.000000000000000000e+01 5.000000000000000000e+00 5.700000000000000000e+01 5.590000000000000000e+02 5.507000000000000000e+03 5.487300000000000000e+04
6.100000000000000000e+01 5.000000000000000000e+00 5.700000000000000000e+01 5.540000000000000000e+02 5.455000000000000000e+03 5.430000000000000000e+04
6.200000000000000000e+01 5.000000000000000000e+00 5.600000000000000000e+01 5.470000000000000000e+02 5.389000000000000000e+03 5.374900000000000000e+04
6.300000000000000000e+01 5.000000000000000000e+00 5.600000000000000000e+01 5.380000000000000000e+02 5.344000000000000000e+03 5.319300000000000000e+04
6.400000000000000000e+01 5.000000000000000000e+00 5.600000000000000000e+01 5.310000000000000000e+02 5.290000000000000000e+03 5.265700000000000000e+04
6.500000000000000000e+01 5.000000000000000000e+00 5.600000000000000000e+01 5.260000000000000000e+02 5.231000000000000000e+03 5.212300000000000000e+04
6.600000000000000000e+01 5.000000000000000000e+00 5.500000000000000000e+01 5.210000000000000000e+02 5.180000000000000000e+03 5.156100000000000000e+04
6.700000000000000000e+01 5.000000000000000000e+00 5.400000000000000000e+01 5.170000000000000000e+02 5.139000000000000000e+03 5.103600000000000000e+04
6.800000000000000000e+01 5.000000000000000000e+00 5.400000000000000000e+01 5.130000000000000000e+02 5.090000000000000000e+03 5.050500000000000000e+04
6.900000000000000000e+01 5.000000000000000000e+00 5.300000000000000000e+01 5.050000000000000000e+02 5.048000000000000000e+03 4.996600000000000000e+04
7.000000000000000000e+01 5.000000000000000000e+00 5.300000000000000000e+01 5.000000000000000000e+02 5.001000000000000000e+03 4.948100000000000000e+04
7.100000000000000000e+01 5.000000000000000000e+00 5.300000000000000000e+01 4.930000000000000000e+02 4.954000000000000000e+03 4.898900000000000000e+04
7.200000000000000000e+01 5.000000000000000000e+00 5.200000000000000000e+01 4.890000000000000000e+02 4.908000000000000000e+03 4.848600000000000000e+04
7.300000000000000000e+01 5.000000000000000000e+00 5.100000000000000000e+01 4.820000000000000000e+02 4.856000000000000000e+03 4.802900000000000000e+04
7.400000000000000000e+01 5.000000000000000000e+00 4.900000000000000000e+01 4.760000000000000000e+02 4.800000000000000000e+03 4.758400000000000000e+04
7.500000000000000000e+01 4.000000000000000000e+00 4.900000000000000000e+01 4.720000000000000000e+02 4.761000000000000000e+03 4.716000000000000000e+04
7.600000000000000000e+01 4.000000000000000000e+00 4.900000000000000000e+01 4.660000000000000000e+02 4.719000000000000000e+03 4.671500000000000000e+04
7.700000000000000000e+01 4.000000000000000000e+00 4.800000000000000000e+01 4.610000000000000000e+02 4.669000000000000000e+03 4.625800000000000000e+04
7.800000000000000000e+01 4.000000000000000000e+00 4.700000000000000000e+01 4.570000000000000000e+02 4.619000000000000000e+03 4.577700000000000000e+04
7.900000000000000000e+01 4.000000000000000000e+00 4.700000000000000000e+01 4.510000000000000000e+02 4.567000000000000000e+03 4.533000000000000000e+04
8.000000000000000000e+01 4.000000000000000000e+00 4.700000000000000000e+01 4.480000000000000000e+02 4.529000000000000000e+03 4.489500000000000000e+04
8.100000000000000000e+01 4.000000000000000000e+00 4.600000000000000000e+01 4.380000000000000000e+02 4.478000000000000000e+03 4.444400000000000000e+04
8.200000000000000000e+01 4.000000000000000000e+00 4.600000000000000000e+01 4.370000000000000000e+02 4.438000000000000000e+03 4.402900000000000000e+04
8.300000000000000000e+01 4.000000000000000000e+00 4.300000000000000000e+01 4.340000000000000000e+02 4.394000000000000000e+03 4.357000000000000000e+04
8.400000000000000000e+01 4.000000000000000000e+00 4.200000000000000000e+01 4.240000000000000000e+02 4.349000000000000000e+03 4.314200000000000000e+04
8.500000000000000000e+01 4.000000000000000000e+00 4.100000000000000000e+01 4.190000000000000000e+02 4.298000000000000000e+03 4.272800000000000000e+04
8.600000000000000000e+01 3.000000000000000000e+00 4.100000000000000000e+01 4.150000000000000000e+02 4.246000000000000000e+03 4.228500000000000000e+04
8.700000000000000000e+01 3.000000000000000000e+00 4.100000000000000000e+01 4.090000000000000000e+02 4.204000000000000000e+03 4.186700000000000000e+04
8.800000000000000000e+01 3.000000000000000000e+00 4.000000000000000000e+01 4.050000000000000000e+02 4.166000000000000000e+03 4.147500000000000000e+04
8.900000000000000000e+01 3.000000000000000000e+00 3.900000000000000000e+01 4.040000000000000000e+02 4.122000000000000000e+03 4.105500000000000000e+04
9.000000000000000000e+01 3.000000000000000000e+00 3.900000000000000000e+01 3.990000000000000000e+02 4.089000000000000000e+03 4.062400000000000000e+04
9.100000000000000000e+01 3.000000000000000000e+00 3.900000000000000000e+01 3.950000000000000000e+02 4.045000000000000000e+03 4.020600000000000000e+04
9.200000000000000000e+01 3.000000000000000000e+00 3.800000000000000000e+01 3.930000000000000000e+02 4.001000000000000000e+03 3.981000000000000000e+04
9.300000000000000000e+01 3.000000000000000000e+00 3.800000000000000000e+01 3.880000000000000000e+02 3.957000000000000000e+03 3.939300000000000000e+04
9.400000000000000000e+01 3.000000000000000000e+00 3.800000000000000000e+01 3.860000000000000000e+02 3.910000000000000000e+03 3.902500000000000000e+04
9.500000000000000000e+01 3.000000000000000000e+00 3.800000000000000000e+01 3.830000000000000000e+02 3.873000000000000000e+03 3.861700000000000000e+04
9.600000000000000000e+01 3.000000000000000000e+00 3.800000000000000000e+01 3.790000000000000000e+02 3.828000000000000000e+03 3.823900000000000000e+04
9.700000000000000000e+01 3.000000000000000000e+00 3.800000000000000000e+01 3.740000000000000000e+02 3.786000000000000000e+03 3.786300000000000000e+04
9.800000000000000000e+01 3.000000000000000000e+00 3.800000000000000000e+01 3.730000000000000000e+02 3.742000000000000000e+03 3.748000000000000000e+04
9.900000000000000000e+01 3.000000000000000000e+00 3.600000000000000000e+01 3.690000000000000000e+02 3.700000000000000000e+03 3.708100000000000000e+04
1.000000000000000000e+02 2.000000000000000000e+00 3.600000000000000000e+01 3.630000000000000000e+02 3.659000000000000000e+03 3.668300000000000000e+04
1.010000000000000000e+02 2.000000000000000000e+00 3.500000000000000000e+01 3.610000000000000000e+02 3.631000000000000000e+03 3.634300000000000000e+04
1.020000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 3.580000000000000000e+02 3.604000000000000000e+03 3.600500000000000000e+04
1.030000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 3.550000000000000000e+02 3.566000000000000000e+03 3.565200000000000000e+04
1.040000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 3.500000000000000000e+02 3.526000000000000000e+03 3.530400000000000000e+04
1.050000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 3.470000000000000000e+02 3.491000000000000000e+03 3.495100000000000000e+04
1.060000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 3.440000000000000000e+02 3.459000000000000000e+03 3.464000000000000000e+04
1.070000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 3.440000000000000000e+02 3.432000000000000000e+03 3.429800000000000000e+04
1.080000000000000000e+02 2.000000000000000000e+00 3.000000000000000000e+01 3.410000000000000000e+02 3.391000000000000000e+03 3.396300000000000000e+04
1.090000000000000000e+02 2.000000000000000000e+00 3.000000000000000000e+01 3.360000000000000000e+02 3.365000000000000000e+03 3.362600000000000000e+04
1.100000000000000000e+02 2.000000000000000000e+00 3.000000000000000000e+01 3.350000000000000000e+02 3.334000000000000000e+03 3.327600000000000000e+04
1.110000000000000000e+02 2.000000000000000000e+00 2.900000000000000000e+01 3.320000000000000000e+02 3.315000000000000000e+03 3.292200000000000000e+04
1.120000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.270000000000000000e+02 3.288000000000000000e+03 3.258900000000000000e+04
1.130000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.260000000000000000e+02 3.262000000000000000e+03 3.227000000000000000e+04
1.140000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.240000000000000000e+02 3.222000000000000000e+03 3.194900000000000000e+04
1.150000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.230000000000000000e+02 3.191000000000000000e+03 3.161900000000000000e+04
1.160000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.220000000000000000e+02 3.155000000000000000e+03 3.130600000000000000e+04
1.170000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.190000000000000000e+02 3.127000000000000000e+03 3.096900000000000000e+04
1.180000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.150000000000000000e+02 3.100000000000000000e+03 3.064900000000000000e+04
1.190000000000000000e+02 2.000000000000000000e+00 2.800000000000000000e+01 3.110000000000000000e+02 3.068000000000000000e+03 3.035300000000000000e+04
1.200000000000000000e+02 2.000000000000000000e+00 2.700000000000000000e+01 3.050000000000000000e+02 3.033000000000000000e+03 3.003600000000000000e+04
1.210000000000000000e+02 2.000000000000000000e+00 2.700000000000000000e+01 3.050000000000000000e+02 3.010000000000000000e+03 2.971400000000000000e+04
1.220000000000000000e+02 2.000000000000000000e+00 2.600000000000000000e+01 3.040000000000000000e+02 2.982000000000000000e+03 2.939700000000000000e+04
1.230000000000000000e+02 2.000000000000000000e+00 2.500000000000000000e+01 2.990000000000000000e+02 2.944000000000000000e+03 2.909400000000000000e+04
1.240000000000000000e+02 2.000000000000000000e+00 2.400000000000000000e+01 2.940000000000000000e+02 2.915000000000000000e+03 2.879800000000000000e+04
1.250000000000000000e+02 2.000000000000000000e+00 2.300000000000000000e+01 2.900000000000000000e+02 2.883000000000000000e+03 2.847900000000000000e+04
1.260000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.860000000000000000e+02 2.842000000000000000e+03 2.818500000000000000e+04
1.270000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.830000000000000000e+02 2.814000000000000000e+03 2.787600000000000000e+04
1.280000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.800000000000000000e+02 2.791000000000000000e+03 2.761500000000000000e+04
1.290000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.780000000000000000e+02 2.758000000000000000e+03 2.733800000000000000e+04
1.300000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.770000000000000000e+02 2.725000000000000000e+03 2.704800000000000000e+04
1.310000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.750000000000000000e+02 2.695000000000000000e+03 2.679100000000000000e+04
1.320000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.720000000000000000e+02 2.661000000000000000e+03 2.656200000000000000e+04
1.330000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.700000000000000000e+02 2.640000000000000000e+03 2.627900000000000000e+04
1.340000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.680000000000000000e+02 2.615000000000000000e+03 2.604000000000000000e+04
1.350000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.680000000000000000e+02 2.593000000000000000e+03 2.578000000000000000e+04
1.360000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.640000000000000000e+02 2.570000000000000000e+03 2.550100000000000000e+04
1.370000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.590000000000000000e+02 2.539000000000000000e+03 2.523900000000000000e+04
1.380000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.580000000000000000e+02 2.511000000000000000e+03 2.498300000000000000e+04
1.390000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.570000000000000000e+02 2.497000000000000000e+03 2.472800000000000000e+04
1.400000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.550000000000000000e+02 2.478000000000000000e+03 2.448600000000000000e+04
1.410000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.530000000000000000e+02 2.454000000000000000e+03 2.423800000000000000e+04
1.420000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.500000000000000000e+02 2.417000000000000000e+03 2.397400000000000000e+04
1.430000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.490000000000000000e+02 2.397000000000000000e+03 2.373100000000000000e+04
1.440000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.460000000000000000e+02 2.375000000000000000e+03 2.347800000000000000e+04
1.450000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.440000000000000000e+02 2.353000000000000000e+03 2.325700000000000000e+04
1.460000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.420000000000000000e+02 2.335000000000000000e+03 2.305300000000000000e+04
1.470000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.410000000000000000e+02 2.317000000000000000e+03 2.284200000000000000e+04
1.480000000000000000e+02 2.000000000000000000e+00 2.100000000000000000e+01 2.400000000000000000e+02 2.292000000000000000e+03 2.262000000000000000e+04
1.490000000000000000e+02 2.000000000000000000e+00 2.000000000000000000e+01 2.400000000000000000e+02 2.273000000000000000e+03 2.239400000000000000e+04
1.500000000000000000e+02 2.000000000000000000e+00 2.000000000000000000e+01 2.350000000000000000e+02 2.251000000000000000e+03 2.216100000000000000e+04
1.510000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.320000000000000000e+02 2.227000000000000000e+03 2.193500000000000000e+04
1.520000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.280000000000000000e+02 2.198000000000000000e+03 2.172200000000000000e+04
1.530000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.260000000000000000e+02 2.176000000000000000e+03 2.149400000000000000e+04
1.540000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.260000000000000000e+02 2.149000000000000000e+03 2.128300000000000000e+04
1.550000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.250000000000000000e+02 2.124000000000000000e+03 2.107500000000000000e+04
1.560000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.230000000000000000e+02 2.111000000000000000e+03 2.085000000000000000e+04
1.570000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.220000000000000000e+02 2.086000000000000000e+03 2.063000000000000000e+04
1.580000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.210000000000000000e+02 2.069000000000000000e+03 2.043000000000000000e+04
1.590000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.180000000000000000e+02 2.048000000000000000e+03 2.022700000000000000e+04
1.600000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.160000000000000000e+02 2.023000000000000000e+03 2.003500000000000000e+04
1.610000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.140000000000000000e+02 2.002000000000000000e+03 1.983600000000000000e+04
1.620000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.090000000000000000e+02 1.980000000000000000e+03 1.965500000000000000e+04
1.630000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.070000000000000000e+02 1.964000000000000000e+03 1.945300000000000000e+04
1.640000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 2.060000000000000000e+02 1.949000000000000000e+03 1.925600000000000000e+04
1.650000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 2.050000000000000000e+02 1.929000000000000000e+03 1.906000000000000000e+04
1.660000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 2.050000000000000000e+02 1.913000000000000000e+03 1.886000000000000000e+04
1.670000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 2.010000000000000000e+02 1.899000000000000000e+03 1.868900000000000000e+04
1.680000000000000000e+02 0.000000000000000000e+00 1.900000000000000000e+01 1.990000000000000000e+02 1.876000000000000000e+03 1.849200000000000000e+04
1.690000000000000000e+02 0.000000000000000000e+00 1.800000000000000000e+01 1.970000000000000000e+02 1.851000000000000000e+03 1.831000000000000000e+04
1.700000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.930000000000000000e+02 1.826000000000000000e+03 1.813200000000000000e+04
1.710000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.910000000000000000e+02 1.811000000000000000e+03 1.793800000000000000e+04
1.720000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.860000000000000000e+02 1.790000000000000000e+03 1.775300000000000000e+04
1.730000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.860000000000000000e+02 1.772000000000000000e+03 1.758600000000000000e+04
1.740000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.850000000000000000e+02 1.758000000000000000e+03 1.741700000000000000e+04
1.750000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.840000000000000000e+02 1.737000000000000000e+03 1.722900000000000000e+04
1.760000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.820000000000000000e+02 1.718000000000000000e+03 1.705500000000000000e+04
1.770000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.800000000000000000e+02 1.699000000000000000e+03 1.687400000000000000e+04
1.780000000000000000e+02 0.000000000000000000e+00 1.700000000000000000e+01 1.800000000000000000e+02 1.678000000000000000e+03 1.670800000000000000e+04
1.790000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.800000000000000000e+02 1.663000000000000000e+03 1.653900000000000000e+04
1.800000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.770000000000000000e+02 1.638000000000000000e+03 1.638000000000000000e+04
1.810000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.740000000000000000e+02 1.615000000000000000e+03 1.622800000000000000e+04
1.820000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.730000000000000000e+02 1.600000000000000000e+03 1.605000000000000000e+04
1.830000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.720000000000000000e+02 1.583000000000000000e+03 1.589000000000000000e+04
1.840000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.710000000000000000e+02 1.572000000000000000e+03 1.574000000000000000e+04
1.850000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.690000000000000000e+02 1.556000000000000000e+03 1.559100000000000000e+04
1.860000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+01 1.670000000000000000e+02 1.545000000000000000e+03 1.544100000000000000e+04
1.870000000000000000e+02 0.000000000000000000e+00 1.500000000000000000e+01 1.660000000000000000e+02 1.529000000000000000e+03 1.530000000000000000e+04
1.880000000000000000e+02 0.000000000000000000e+00 1.500000000000000000e+01 1.630000000000000000e+02 1.515000000000000000e+03 1.515200000000000000e+04
1.890000000000000000e+02 0.000000000000000000e+00 1.500000000000000000e+01 1.620000000000000000e+02 1.498000000000000000e+03 1.499300000000000000e+04
1.900000000000000000e+02 0.000000000000000000e+00 1.500000000000000000e+01 1.600000000000000000e+02 1.484000000000000000e+03 1.484100000000000000e+04
1.910000000000000000e+02 0.000000000000000000e+00 1.500000000000000000e+01 1.580000000000000000e+02 1.472000000000000000e+03 1.470200000000000000e+04
1.920000000000000000e+02 0.000000000000000000e+00 1.500000000000000000e+01 1.550000000000000000e+02 1.455000000000000000e+03 1.455300000000000000e+04
1.930000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.540000000000000000e+02 1.442000000000000000e+03 1.441000000000000000e+04
1.940000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.530000000000000000e+02 1.418000000000000000e+03 1.426600000000000000e+04
1.950000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.510000000000000000e+02 1.403000000000000000e+03 1.412400000000000000e+04
1.960000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.500000000000000000e+02 1.387000000000000000e+03 1.398800000000000000e+04
1.970000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.480000000000000000e+02 1.374000000000000000e+03 1.383900000000000000e+04
1.980000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.460000000000000000e+02 1.365000000000000000e+03 1.371100000000000000e+04
1.990000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.450000000000000000e+02 1.350000000000000000e+03 1.357000000000000000e+04
2.000000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.450000000000000000e+02 1.342000000000000000e+03 1.342600000000000000e+04
2.010000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.440000000000000000e+02 1.325000000000000000e+03 1.329500000000000000e+04
2.020000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.440000000000000000e+02 1.312000000000000000e+03 1.316200000000000000e+04
2.030000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.430000000000000000e+02 1.300000000000000000e+03 1.303800000000000000e+04
2.040000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.420000000000000000e+02 1.285000000000000000e+03 1.289700000000000000e+04
2.050000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.400000000000000000e+02 1.276000000000000000e+03 1.275000000000000000e+04
2.060000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+01 1.390000000000000000e+02 1.270000000000000000e+03 1.261900000000000000e+04
2.070000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.380000000000000000e+02 1.264000000000000000e+03 1.249800000000000000e+04
2.080000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.370000000000000000e+02 1.245000000000000000e+03 1.236300000000000000e+04
2.090000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.340000000000000000e+02 1.230000000000000000e+03 1.221800000000000000e+04
2.100000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.340000000000000000e+02 1.218000000000000000e+03 1.209400000000000000e+04
2.110000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.340000000000000000e+02 1.206000000000000000e+03 1.197600000000000000e+04
2.120000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.330000000000000000e+02 1.200000000000000000e+03 1.184900000000000000e+04
2.130000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.330000000000000000e+02 1.185000000000000000e+03 1.173000000000000000e+04
2.140000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.320000000000000000e+02 1.176000000000000000e+03 1.161100000000000000e+04
2.150000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.310000000000000000e+02 1.167000000000000000e+03 1.150700000000000000e+04
2.160000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.310000000000000000e+02 1.152000000000000000e+03 1.141300000000000000e+04
2.170000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.290000000000000000e+02 1.137000000000000000e+03 1.130200000000000000e+04
2.180000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.270000000000000000e+02 1.127000000000000000e+03 1.119400000000000000e+04
2.190000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.270000000000000000e+02 1.123000000000000000e+03 1.107900000000000000e+04
2.200000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 1.240000000000000000e+02 1.113000000000000000e+03 1.095700000000000000e+04
2.210000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+01 1.230000000000000000e+02 1.099000000000000000e+03 1.086400000000000000e+04
2.220000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+01 1.220000000000000000e+02 1.092000000000000000e+03 1.075500000000000000e+04
2.230000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+01 1.210000000000000000e+02 1.084000000000000000e+03 1.064400000000000000e+04
2.240000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+01 1.210000000000000000e+02 1.072000000000000000e+03 1.054100000000000000e+04
2.250000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+01 1.210000000000000000e+02 1.061000000000000000e+03 1.043900000000000000e+04
2.260000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+02 1.054000000000000000e+03 1.033600000000000000e+04
